File id,Answer,result,None,Right,Left,   ,Epoch,Batchsize,Image Size,Learning rate,test acc
R_277_extract_8 6 9 26.jpg,R,R,0.21,95.02,4.78,,60,32,150,0.0001,96.857
R_278_extract_8 6 10 37.jpg,R,R,0.08,88.63,11.29,,60,32,150,0.0001,96.857
R_278_extract_8 6 9 26.jpg,R,R,0.02,94.79,5.19,,60,32,150,0.0001,96.857
R_279_extract_8 6 10 23.jpg,R,R,0.6,98.17,1.23,,60,32,150,0.0001,96.857
R_279_extract_8 6 10 37.jpg,R,R,0.06,65.7,34.24,,60,32,150,0.0001,96.857
R_279_extract_8 6 9 26.jpg,R,R,0.03,93.8,6.17,,60,32,150,0.0001,96.857
R_27_extract_8 6 10 49.jpg,R,R,5.75,91.28,2.97,,60,32,150,0.0001,96.857
R_27_extract_8 6 9 41.jpg,R,R,0.18,99.58,0.24,,60,32,150,0.0001,96.857
R_27_extract_8 6 9 49.jpg,R,L,0.0,6.66,93.34,,60,32,150,0.0001,96.857
R_280_extract_8 6 10 23.jpg,R,R,0.07,99.44,0.5,,60,32,150,0.0001,96.857
R_280_extract_8 6 10 37.jpg,R,R,0.06,99.48,0.46,,60,32,150,0.0001,96.857
R_281_extract_8 6 10 23.jpg,R,R,0.02,99.62,0.37,,60,32,150,0.0001,96.857
R_281_extract_8 6 10 37.jpg,R,R,0.4,94.39,5.21,,60,32,150,0.0001,96.857
R_282_extract_8 6 10 23.jpg,R,R,0.05,99.18,0.77,,60,32,150,0.0001,96.857
R_282_extract_8 6 10 37.jpg,R,R,0.01,66.08,33.9,,60,32,150,0.0001,96.857
R_283_extract_8 6 10 23.jpg,R,R,0.59,98.76,0.65,,60,32,150,0.0001,96.857
R_283_extract_8 6 10 37.jpg,R,R,0.01,99.26,0.72,,60,32,150,0.0001,96.857
R_284_extract_8 6 10 23.jpg,R,R,0.59,97.08,2.33,,60,32,150,0.0001,96.857
R_284_extract_8 6 10 37.jpg,R,R,0.23,89.36,10.41,,60,32,150,0.0001,96.857
R_285_extract_8 6 10 23.jpg,R,R,0.9,96.26,2.84,,60,32,150,0.0001,96.857
R_285_extract_8 6 10 37.jpg,R,R,0.18,93.01,6.81,,60,32,150,0.0001,96.857
R_286_extract_8 6 10 23.jpg,R,R,0.24,97.07,2.69,,60,32,150,0.0001,96.857
R_286_extract_8 6 10 37.jpg,R,L,1.09,43.26,55.65,,60,32,150,0.0001,96.857
R_287_extract_8 6 10 23.jpg,R,R,1.86,95.63,2.51,,60,32,150,0.0001,96.857
R_287_extract_8 6 10 37.jpg,R,R,0.61,83.35,16.04,,60,32,150,0.0001,96.857
R_288_extract_8 6 10 23.jpg,R,R,3.08,95.67,1.25,,60,32,150,0.0001,96.857
R_288_extract_8 6 10 37.jpg,R,R,0.29,93.6,6.11,,60,32,150,0.0001,96.857
R_289_extract_8 6 10 23.jpg,R,R,0.67,98.78,0.55,,60,32,150,0.0001,96.857
R_289_extract_8 6 10 37.jpg,R,R,0.09,94.83,5.08,,60,32,150,0.0001,96.857
R_28_extract_8 6 10 49.jpg,R,R,0.3,98.21,1.49,,60,32,150,0.0001,96.857
R_28_extract_8 6 9 41.jpg,R,R,0.42,99.26,0.31,,60,32,150,0.0001,96.857
R_28_extract_8 6 9 49.jpg,R,R,0.13,73.24,26.63,,60,32,150,0.0001,96.857
R_290_extract_8 6 10 23.jpg,R,R,3.03,95.87,1.11,,60,32,150,0.0001,96.857
R_290_extract_8 6 10 37.jpg,R,R,0.31,98.99,0.7,,60,32,150,0.0001,96.857
R_291_extract_8 6 10 37.jpg,R,R,0.38,75.4,24.22,,60,32,150,0.0001,96.857
R_292_extract_8 6 10 37.jpg,R,L,0.31,19.55,80.14,,60,32,150,0.0001,96.857
R_293_extract_8 6 10 37.jpg,R,R,0.01,96.09,3.91,,60,32,150,0.0001,96.857
R_294_extract_8 6 10 37.jpg,R,R,0.11,99.15,0.75,,60,32,150,0.0001,96.857
R_294_extract_8 6 9 26.jpg,R,R,0.31,97.44,2.25,,60,32,150,0.0001,96.857
R_295_extract_8 6 10 23.jpg,R,R,3.97,94.08,1.95,,60,32,150,0.0001,96.857
R_295_extract_8 6 10 37.jpg,R,R,0.38,96.93,2.68,,60,32,150,0.0001,96.857
R_295_extract_8 6 9 26.jpg,R,R,0.13,96.54,3.33,,60,32,150,0.0001,96.857
R_296_extract_8 6 10 23.jpg,R,R,0.07,98.28,1.65,,60,32,150,0.0001,96.857
R_296_extract_8 6 10 37.jpg,R,R,0.1,99.46,0.44,,60,32,150,0.0001,96.857
R_296_extract_8 6 9 26.jpg,R,R,11.43,86.71,1.86,,60,32,150,0.0001,96.857
R_297_extract_8 6 10 23.jpg,R,R,2.02,97.29,0.69,,60,32,150,0.0001,96.857
R_297_extract_8 6 10 37.jpg,R,R,0.02,99.7,0.28,,60,32,150,0.0001,96.857
R_297_extract_8 6 9 26.jpg,R,R,5.73,88.67,5.6,,60,32,150,0.0001,96.857
R_298_extract_8 6 10 23.jpg,R,R,0.09,99.47,0.44,,60,32,150,0.0001,96.857
R_298_extract_8 6 10 37.jpg,R,R,0.02,99.9,0.08,,60,32,150,0.0001,96.857
R_298_extract_8 6 9 26.jpg,R,R,0.93,98.35,0.71,,60,32,150,0.0001,96.857
R_299_extract_8 6 10 23.jpg,R,R,0.15,96.15,3.7,,60,32,150,0.0001,96.857
R_299_extract_8 6 10 37.jpg,R,R,0.06,99.55,0.39,,60,32,150,0.0001,96.857
R_299_extract_8 6 9 26.jpg,R,R,0.1,88.77,11.13,,60,32,150,0.0001,96.857
R_29_extract_8 6 10 49.jpg,R,R,13.38,80.42,6.2,,60,32,150,0.0001,96.857
R_29_extract_8 6 9 41.jpg,R,R,0.47,99.19,0.34,,60,32,150,0.0001,96.857
R_29_extract_8 6 9 49.jpg,R,R,0.09,73.47,26.44,,60,32,150,0.0001,96.857
R_2_extract_8 6 10 49.jpg,R,R,6.77,91.4,1.84,,60,32,150,0.0001,96.857
R_2_extract_8 6 9 41.jpg,R,R,0.01,99.7,0.29,,60,32,150,0.0001,96.857
R_300_extract_8 6 10 23.jpg,R,R,0.0,75.35,24.64,,60,32,150,0.0001,96.857
R_300_extract_8 6 10 37.jpg,R,R,0.01,99.81,0.18,,60,32,150,0.0001,96.857
R_300_extract_8 6 9 26.jpg,R,R,0.27,91.53,8.2,,60,32,150,0.0001,96.857
R_301_extract_8 6 10 23.jpg,R,R,0.11,94.4,5.5,,60,32,150,0.0001,96.857
R_301_extract_8 6 10 37.jpg,R,R,0.06,99.03,0.91,,60,32,150,0.0001,96.857
R_301_extract_8 6 9 26.jpg,R,R,0.04,99.38,0.58,,60,32,150,0.0001,96.857
R_302_extract_8 6 10 23.jpg,R,R,0.28,99.47,0.24,,60,32,150,0.0001,96.857
R_302_extract_8 6 10 37.jpg,R,R,0.04,96.28,3.68,,60,32,150,0.0001,96.857
R_302_extract_8 6 9 26.jpg,R,R,0.02,96.74,3.23,,60,32,150,0.0001,96.857
R_303_extract_8 6 10 23.jpg,R,R,1.91,98.02,0.07,,60,32,150,0.0001,96.857
R_303_extract_8 6 10 37.jpg,R,R,0.07,90.36,9.57,,60,32,150,0.0001,96.857
R_303_extract_8 6 9 26.jpg,R,R,0.09,99.6,0.31,,60,32,150,0.0001,96.857
R_304_extract_8 6 10 23.jpg,R,R,0.38,99.19,0.42,,60,32,150,0.0001,96.857
R_304_extract_8 6 10 37.jpg,R,R,0.0,96.67,3.32,,60,32,150,0.0001,96.857
R_304_extract_8 6 9 26.jpg,R,R,0.18,99.25,0.58,,60,32,150,0.0001,96.857
R_305_extract_8 6 10 23.jpg,R,R,0.06,98.6,1.34,,60,32,150,0.0001,96.857
R_305_extract_8 6 10 37.jpg,R,R,0.0,95.58,4.42,,60,32,150,0.0001,96.857
R_306_extract_8 6 10 23.jpg,R,R,1.22,98.56,0.21,,60,32,150,0.0001,96.857
R_306_extract_8 6 10 37.jpg,R,R,0.0,99.37,0.63,,60,32,150,0.0001,96.857
R_307_extract_8 6 10 23.jpg,R,R,15.25,74.43,10.32,,60,32,150,0.0001,96.857
R_307_extract_8 6 10 37.jpg,R,R,0.0,99.96,0.04,,60,32,150,0.0001,96.857
R_308_extract_8 6 10 37.jpg,R,R,0.0,99.98,0.02,,60,32,150,0.0001,96.857
R_309_extract_8 6 10 37.jpg,R,R,0.0,99.98,0.02,,60,32,150,0.0001,96.857
R_30_extract_8 6 10 49.jpg,R,R,1.58,94.43,3.98,,60,32,150,0.0001,96.857
R_30_extract_8 6 9 41.jpg,R,R,0.06,99.7,0.24,,60,32,150,0.0001,96.857
R_30_extract_8 6 9 49.jpg,R,L,0.01,32.19,67.8,,60,32,150,0.0001,96.857
R_310_extract_8 6 10 37.jpg,R,R,0.01,99.34,0.65,,60,32,150,0.0001,96.857
R_311_extract_8 6 10 37.jpg,R,R,0.06,98.17,1.77,,60,32,150,0.0001,96.857
R_314_extract_8 6 10 23.jpg,R,R,18.23,78.7,3.07,,60,32,150,0.0001,96.857
R_315_extract_8 6 10 23.jpg,R,R,10.15,89.04,0.81,,60,32,150,0.0001,96.857
R_316_extract_8 6 10 23.jpg,R,R,0.03,99.93,0.05,,60,32,150,0.0001,96.857
R_317_extract_8 6 10 23.jpg,R,R,0.07,99.52,0.41,,60,32,150,0.0001,96.857
R_318_extract_8 6 10 23.jpg,R,R,0.0,99.67,0.33,,60,32,150,0.0001,96.857
R_318_extract_8 6 9 26.jpg,R,R,0.1,98.78,1.12,,60,32,150,0.0001,96.857
R_319_extract_8 6 10 23.jpg,R,R,0.02,99.19,0.79,,60,32,150,0.0001,96.857
R_319_extract_8 6 9 26.jpg,R,R,0.19,99.61,0.19,,60,32,150,0.0001,96.857
R_31_extract_8 6 10 49.jpg,R,R,0.11,99.42,0.48,,60,32,150,0.0001,96.857
R_31_extract_8 6 9 41.jpg,R,R,0.06,99.7,0.24,,60,32,150,0.0001,96.857
R_31_extract_8 6 9 49.jpg,R,L,0.0,3.21,96.79,,60,32,150,0.0001,96.857
R_320_extract_8 6 10 23.jpg,R,R,0.04,99.85,0.11,,60,32,150,0.0001,96.857
R_320_extract_8 6 9 26.jpg,R,R,0.95,98.92,0.13,,60,32,150,0.0001,96.857
R_321_extract_8 6 10 23.jpg,R,R,0.03,98.35,1.61,,60,32,150,0.0001,96.857
R_321_extract_8 6 9 26.jpg,R,R,0.48,99.16,0.36,,60,32,150,0.0001,96.857
R_322_extract_8 6 10 23.jpg,R,R,0.01,99.11,0.88,,60,32,150,0.0001,96.857
R_322_extract_8 6 9 26.jpg,R,R,0.27,99.3,0.42,,60,32,150,0.0001,96.857
R_323_extract_8 6 10 23.jpg,R,R,0.03,98.48,1.5,,60,32,150,0.0001,96.857
R_323_extract_8 6 9 26.jpg,R,R,0.08,98.76,1.16,,60,32,150,0.0001,96.857
R_324_extract_8 6 10 23.jpg,R,R,0.06,96.95,3.0,,60,32,150,0.0001,96.857
R_324_extract_8 6 9 26.jpg,R,R,0.12,98.97,0.91,,60,32,150,0.0001,96.857
R_325_extract_8 6 10 23.jpg,R,R,0.08,99.8,0.12,,60,32,150,0.0001,96.857
R_325_extract_8 6 9 26.jpg,R,R,0.34,94.82,4.84,,60,32,150,0.0001,96.857
R_326_extract_8 6 9 26.jpg,R,R,0.72,78.71,20.57,,60,32,150,0.0001,96.857
R_327_extract_8 6 9 26.jpg,R,R,0.16,96.41,3.43,,60,32,150,0.0001,96.857
R_328_extract_8 6 9 26.jpg,R,R,0.09,94.33,5.58,,60,32,150,0.0001,96.857
R_329_extract_8 6 9 26.jpg,R,R,0.04,96.72,3.24,,60,32,150,0.0001,96.857
R_32_extract_8 6 10 49.jpg,R,R,0.0,97.68,2.31,,60,32,150,0.0001,96.857
R_32_extract_8 6 9 41.jpg,R,R,0.08,99.56,0.36,,60,32,150,0.0001,96.857
R_32_extract_8 6 9 49.jpg,R,L,0.0,19.16,80.84,,60,32,150,0.0001,96.857
R_330_extract_8 6 9 26.jpg,R,R,0.03,94.61,5.36,,60,32,150,0.0001,96.857
R_331_extract_8 6 9 26.jpg,R,R,0.08,90.96,8.97,,60,32,150,0.0001,96.857
R_332_extract_8 6 9 26.jpg,R,R,0.22,88.39,11.39,,60,32,150,0.0001,96.857
R_333_extract_8 6 9 26.jpg,R,R,0.43,94.7,4.86,,60,32,150,0.0001,96.857
R_334_extract_8 6 9 26.jpg,R,R,0.27,93.74,5.99,,60,32,150,0.0001,96.857
R_335_extract_8 6 9 26.jpg,R,R,0.18,98.6,1.22,,60,32,150,0.0001,96.857
R_336_extract_8 6 9 26.jpg,R,R,0.32,96.54,3.14,,60,32,150,0.0001,96.857
R_337_extract_8 6 9 26.jpg,R,R,3.0,86.74,10.26,,60,32,150,0.0001,96.857
R_338_extract_8 6 9 26.jpg,R,R,0.69,85.64,13.67,,60,32,150,0.0001,96.857
R_339_extract_8 6 9 26.jpg,R,R,0.7,92.44,6.86,,60,32,150,0.0001,96.857
R_33_extract_8 6 10 37.jpg,R,R,0.09,50.48,49.43,,60,32,150,0.0001,96.857
R_33_extract_8 6 10 49.jpg,R,R,0.01,95.76,4.23,,60,32,150,0.0001,96.857
R_33_extract_8 6 9 41.jpg,R,R,0.08,99.55,0.38,,60,32,150,0.0001,96.857
R_33_extract_8 6 9 49.jpg,R,R,0.04,88.49,11.47,,60,32,150,0.0001,96.857
R_340_extract_8 6 9 26.jpg,R,R,2.74,92.77,4.49,,60,32,150,0.0001,96.857
R_341_extract_8 6 9 26.jpg,R,R,0.5,97.37,2.13,,60,32,150,0.0001,96.857
R_342_extract_8 6 9 26.jpg,R,R,0.24,98.53,1.23,,60,32,150,0.0001,96.857
R_343_extract_8 6 9 26.jpg,R,R,0.66,92.29,7.05,,60,32,150,0.0001,96.857
R_344_extract_8 6 9 26.jpg,R,R,0.55,78.65,20.79,,60,32,150,0.0001,96.857
R_345_extract_8 6 9 26.jpg,R,R,0.08,50.12,49.8,,60,32,150,0.0001,96.857
R_346_extract_8 6 9 26.jpg,R,R,0.04,90.15,9.8,,60,32,150,0.0001,96.857
R_347_extract_8 6 9 26.jpg,R,R,0.08,69.48,30.43,,60,32,150,0.0001,96.857
R_348_extract_8 6 9 26.jpg,R,R,0.21,98.47,1.32,,60,32,150,0.0001,96.857
R_349_extract_8 6 9 26.jpg,R,R,0.32,98.91,0.77,,60,32,150,0.0001,96.857
R_34_extract_8 6 10 37.jpg,R,R,0.46,94.95,4.59,,60,32,150,0.0001,96.857
R_34_extract_8 6 10 49.jpg,R,R,3.78,87.88,8.34,,60,32,150,0.0001,96.857
R_34_extract_8 6 9 49.jpg,R,R,0.01,89.23,10.76,,60,32,150,0.0001,96.857
R_350_extract_8 6 9 26.jpg,R,R,0.32,98.91,0.77,,60,32,150,0.0001,96.857
R_351_extract_8 6 9 26.jpg,R,R,0.62,96.61,2.78,,60,32,150,0.0001,96.857
R_352_extract_8 6 9 26.jpg,R,R,0.26,96.93,2.81,,60,32,150,0.0001,96.857
R_353_extract_8 6 9 26.jpg,R,R,0.42,96.3,3.28,,60,32,150,0.0001,96.857
R_354_extract_8 6 10 37.jpg,R,R,0.01,99.6,0.4,,60,32,150,0.0001,96.857
R_354_extract_8 6 9 26.jpg,R,R,0.36,97.71,1.93,,60,32,150,0.0001,96.857
R_355_extract_8 6 10 37.jpg,R,R,0.0,99.16,0.84,,60,32,150,0.0001,96.857
R_355_extract_8 6 9 26.jpg,R,R,0.25,97.87,1.87,,60,32,150,0.0001,96.857
R_356_extract_8 6 10 37.jpg,R,R,0.0,98.01,1.99,,60,32,150,0.0001,96.857
R_356_extract_8 6 9 26.jpg,R,R,0.04,98.61,1.35,,60,32,150,0.0001,96.857
R_357_extract_8 6 10 37.jpg,R,R,0.01,73.53,26.46,,60,32,150,0.0001,96.857
R_357_extract_8 6 9 26.jpg,R,R,0.07,96.45,3.48,,60,32,150,0.0001,96.857
R_358_extract_8 6 10 37.jpg,R,R,0.05,73.0,26.95,,60,32,150,0.0001,96.857
R_358_extract_8 6 9 26.jpg,R,R,0.46,91.6,7.93,,60,32,150,0.0001,96.857
R_359_extract_8 6 10 37.jpg,R,R,0.02,79.83,20.15,,60,32,150,0.0001,96.857
R_359_extract_8 6 9 26.jpg,R,R,0.53,88.49,10.98,,60,32,150,0.0001,96.857
R_35_extract_8 6 10 37.jpg,R,R,0.42,98.76,0.83,,60,32,150,0.0001,96.857
R_35_extract_8 6 10 49.jpg,R,R,0.02,99.38,0.61,,60,32,150,0.0001,96.857
R_35_extract_8 6 9 49.jpg,R,R,0.0,92.23,7.76,,60,32,150,0.0001,96.857
R_360_extract_8 6 10 37.jpg,R,R,0.01,86.69,13.31,,60,32,150,0.0001,96.857
R_360_extract_8 6 9 26.jpg,R,R,0.76,87.34,11.9,,60,32,150,0.0001,96.857
R_361_extract_8 6 10 37.jpg,R,R,0.02,79.76,20.22,,60,32,150,0.0001,96.857
R_361_extract_8 6 9 26.jpg,R,L,0.83,25.01,74.17,,60,32,150,0.0001,96.857
R_362_extract_8 6 10 37.jpg,R,R,0.04,69.46,30.5,,60,32,150,0.0001,96.857
R_362_extract_8 6 9 26.jpg,R,L,0.96,41.35,57.7,,60,32,150,0.0001,96.857
R_363_extract_8 6 10 37.jpg,R,L,0.05,24.36,75.59,,60,32,150,0.0001,96.857
R_363_extract_8 6 9 26.jpg,R,R,0.84,81.69,17.47,,60,32,150,0.0001,96.857
R_364_extract_8 6 10 37.jpg,R,R,0.03,58.57,41.4,,60,32,150,0.0001,96.857
R_364_extract_8 6 9 26.jpg,R,R,1.77,72.77,25.46,,60,32,150,0.0001,96.857
R_365_extract_8 6 10 37.jpg,R,L,0.01,26.76,73.23,,60,32,150,0.0001,96.857
R_365_extract_8 6 9 26.jpg,R,R,1.07,76.83,22.11,,60,32,150,0.0001,96.857
R_366_extract_8 6 10 37.jpg,R,L,0.01,22.96,77.03,,60,32,150,0.0001,96.857
R_366_extract_8 6 9 26.jpg,R,R,0.65,85.31,14.04,,60,32,150,0.0001,96.857
R_367_extract_8 6 10 37.jpg,R,R,0.0,91.9,8.09,,60,32,150,0.0001,96.857
R_367_extract_8 6 9 26.jpg,R,R,0.27,79.19,20.53,,60,32,150,0.0001,96.857
R_368_extract_8 6 10 37.jpg,R,R,0.0,97.69,2.31,,60,32,150,0.0001,96.857
R_368_extract_8 6 9 26.jpg,R,R,0.3,90.37,9.33,,60,32,150,0.0001,96.857
R_369_extract_8 6 10 37.jpg,R,R,0.0,99.25,0.75,,60,32,150,0.0001,96.857
R_369_extract_8 6 9 26.jpg,R,R,0.09,56.84,43.07,,60,32,150,0.0001,96.857
R_36_extract_8 6 10 37.jpg,R,R,1.57,97.81,0.62,,60,32,150,0.0001,96.857
R_36_extract_8 6 10 49.jpg,R,R,0.0,99.75,0.25,,60,32,150,0.0001,96.857
R_36_extract_8 6 9 49.jpg,R,R,0.01,85.58,14.41,,60,32,150,0.0001,96.857
R_370_extract_8 6 10 37.jpg,R,R,0.04,99.09,0.86,,60,32,150,0.0001,96.857
R_370_extract_8 6 9 26.jpg,R,R,0.25,83.2,16.55,,60,32,150,0.0001,96.857
R_371_extract_8 6 10 37.jpg,R,R,0.1,95.79,4.11,,60,32,150,0.0001,96.857
R_371_extract_8 6 9 26.jpg,R,R,0.48,87.85,11.67,,60,32,150,0.0001,96.857
R_372_extract_8 6 10 37.jpg,R,R,0.57,92.48,6.95,,60,32,150,0.0001,96.857
R_372_extract_8 6 9 26.jpg,R,R,0.32,78.62,21.06,,60,32,150,0.0001,96.857
R_373_extract_8 6 10 37.jpg,R,R,5.45,72.32,22.23,,60,32,150,0.0001,96.857
R_373_extract_8 6 9 26.jpg,R,R,0.08,91.93,7.98,,60,32,150,0.0001,96.857
R_374_extract_8 6 10 37.jpg,R,R,18.1,66.41,15.49,,60,32,150,0.0001,96.857
R_374_extract_8 6 9 26.jpg,R,R,0.29,93.29,6.42,,60,32,150,0.0001,96.857
R_375_extract_8 6 10 37.jpg,R,N,82.57,8.3,9.13,,60,32,150,0.0001,96.857
R_375_extract_8 6 9 26.jpg,R,R,0.26,98.19,1.55,,60,32,150,0.0001,96.857
R_376_extract_8 6 10 37.jpg,R,R,14.27,76.86,8.87,,60,32,150,0.0001,96.857
R_376_extract_8 6 9 26.jpg,R,R,0.33,97.78,1.89,,60,32,150,0.0001,96.857
R_377_extract_8 6 10 37.jpg,R,R,0.2,95.73,4.07,,60,32,150,0.0001,96.857
R_377_extract_8 6 9 26.jpg,R,R,0.41,97.96,1.64,,60,32,150,0.0001,96.857
R_378_extract_8 6 10 37.jpg,R,R,0.38,91.86,7.76,,60,32,150,0.0001,96.857
R_378_extract_8 6 9 26.jpg,R,R,1.66,95.59,2.75,,60,32,150,0.0001,96.857
R_379_extract_8 6 10 37.jpg,R,R,0.18,94.2,5.63,,60,32,150,0.0001,96.857
R_379_extract_8 6 9 26.jpg,R,R,0.81,94.15,5.04,,60,32,150,0.0001,96.857
R_37_extract_8 6 10 37.jpg,R,R,1.39,96.85,1.76,,60,32,150,0.0001,96.857
R_37_extract_8 6 10 49.jpg,R,R,0.08,99.64,0.28,,60,32,150,0.0001,96.857
R_380_extract_8 6 10 37.jpg,R,R,0.69,94.53,4.78,,60,32,150,0.0001,96.857
R_380_extract_8 6 9 26.jpg,R,R,1.58,94.08,4.34,,60,32,150,0.0001,96.857
R_381_extract_8 6 10 37.jpg,R,R,0.59,93.38,6.03,,60,32,150,0.0001,96.857
R_381_extract_8 6 9 26.jpg,R,R,2.71,91.27,6.02,,60,32,150,0.0001,96.857
R_382_extract_8 6 10 37.jpg,R,R,0.77,96.69,2.54,,60,32,150,0.0001,96.857
R_382_extract_8 6 9 26.jpg,R,R,1.87,93.53,4.61,,60,32,150,0.0001,96.857
R_383_extract_8 6 10 37.jpg,R,R,0.44,97.98,1.58,,60,32,150,0.0001,96.857
R_383_extract_8 6 9 26.jpg,R,R,2.94,94.0,3.06,,60,32,150,0.0001,96.857
R_384_extract_8 6 10 37.jpg,R,R,0.15,97.97,1.88,,60,32,150,0.0001,96.857
R_384_extract_8 6 9 26.jpg,R,R,1.21,96.4,2.39,,60,32,150,0.0001,96.857
R_385_extract_8 6 10 37.jpg,R,R,0.03,92.79,7.19,,60,32,150,0.0001,96.857
R_385_extract_8 6 9 26.jpg,R,R,7.39,91.6,1.01,,60,32,150,0.0001,96.857
R_386_extract_8 6 10 37.jpg,R,R,0.07,81.85,18.08,,60,32,150,0.0001,96.857
R_386_extract_8 6 9 26.jpg,R,R,3.33,94.92,1.75,,60,32,150,0.0001,96.857
R_387_extract_8 6 10 37.jpg,R,R,0.02,87.48,12.5,,60,32,150,0.0001,96.857
R_387_extract_8 6 9 26.jpg,R,R,3.71,95.42,0.87,,60,32,150,0.0001,96.857
R_388_extract_8 6 10 37.jpg,R,R,0.08,92.36,7.56,,60,32,150,0.0001,96.857
R_388_extract_8 6 9 26.jpg,R,R,3.98,95.34,0.69,,60,32,150,0.0001,96.857
R_389_extract_8 6 10 37.jpg,R,R,1.56,93.64,4.81,,60,32,150,0.0001,96.857
R_389_extract_8 6 9 26.jpg,R,R,3.03,93.2,3.77,,60,32,150,0.0001,96.857
R_38_extract_8 6 10 37.jpg,R,R,0.46,99.4,0.14,,60,32,150,0.0001,96.857
R_38_extract_8 6 10 49.jpg,R,R,0.91,98.45,0.64,,60,32,150,0.0001,96.857
R_390_extract_8 6 10 37.jpg,R,R,3.5,59.81,36.69,,60,32,150,0.0001,96.857
R_390_extract_8 6 9 26.jpg,R,R,25.33,73.31,1.37,,60,32,150,0.0001,96.857
R_391_extract_8 6 10 37.jpg,R,L,2.69,46.59,50.72,,60,32,150,0.0001,96.857
R_391_extract_8 6 9 26.jpg,R,R,30.76,67.54,1.71,,60,32,150,0.0001,96.857
R_392_extract_8 6 10 37.jpg,R,R,0.02,95.96,4.03,,60,32,150,0.0001,96.857
R_392_extract_8 6 9 26.jpg,R,R,9.82,89.14,1.04,,60,32,150,0.0001,96.857
R_393_extract_8 6 10 37.jpg,R,R,0.02,98.44,1.55,,60,32,150,0.0001,96.857
R_393_extract_8 6 9 26.jpg,R,R,2.4,96.09,1.5,,60,32,150,0.0001,96.857
R_394_extract_8 6 10 37.jpg,R,R,0.12,82.78,17.1,,60,32,150,0.0001,96.857
R_394_extract_8 6 9 26.jpg,R,R,3.22,92.19,4.59,,60,32,150,0.0001,96.857
R_395_extract_8 6 10 37.jpg,R,R,1.29,66.4,32.31,,60,32,150,0.0001,96.857
R_395_extract_8 6 9 26.jpg,R,R,2.61,92.28,5.11,,60,32,150,0.0001,96.857
R_396_extract_8 6 10 37.jpg,R,R,1.2,74.0,24.8,,60,32,150,0.0001,96.857
R_396_extract_8 6 9 26.jpg,R,R,0.55,96.11,3.35,,60,32,150,0.0001,96.857
R_397_extract_8 6 10 37.jpg,R,R,4.45,76.17,19.37,,60,32,150,0.0001,96.857
R_397_extract_8 6 9 26.jpg,R,R,0.83,93.32,5.84,,60,32,150,0.0001,96.857
R_398_extract_8 6 10 37.jpg,R,R,6.69,85.58,7.73,,60,32,150,0.0001,96.857
R_398_extract_8 6 9 26.jpg,R,R,1.21,93.62,5.17,,60,32,150,0.0001,96.857
R_399_extract_8 6 10 37.jpg,R,R,4.31,91.53,4.17,,60,32,150,0.0001,96.857
R_399_extract_8 6 9 26.jpg,R,R,3.33,83.98,12.7,,60,32,150,0.0001,96.857
R_39_extract_8 6 10 37.jpg,R,R,0.03,99.81,0.16,,60,32,150,0.0001,96.857
R_39_extract_8 6 10 49.jpg,R,R,0.02,97.34,2.64,,60,32,150,0.0001,96.857
R_3_extract_8 6 10 49.jpg,R,R,5.22,49.48,45.3,,60,32,150,0.0001,96.857
R_3_extract_8 6 9 41.jpg,R,R,0.02,99.24,0.74,,60,32,150,0.0001,96.857
R_400_extract_8 6 10 37.jpg,R,R,1.63,97.03,1.34,,60,32,150,0.0001,96.857
R_400_extract_8 6 9 26.jpg,R,R,1.07,90.65,8.28,,60,32,150,0.0001,96.857
R_401_extract_8 6 10 37.jpg,R,R,0.14,99.19,0.67,,60,32,150,0.0001,96.857
R_401_extract_8 6 9 26.jpg,R,R,3.93,84.95,11.12,,60,32,150,0.0001,96.857
R_402_extract_8 6 10 37.jpg,R,R,0.02,99.49,0.49,,60,32,150,0.0001,96.857
R_402_extract_8 6 9 26.jpg,R,R,15.32,81.13,3.55,,60,32,150,0.0001,96.857
R_403_extract_8 6 10 37.jpg,R,R,0.06,96.95,2.99,,60,32,150,0.0001,96.857
R_403_extract_8 6 9 26.jpg,R,R,34.18,64.68,1.14,,60,32,150,0.0001,96.857
R_404_extract_8 6 10 37.jpg,R,R,0.89,97.09,2.02,,60,32,150,0.0001,96.857
R_404_extract_8 6 9 26.jpg,R,R,13.18,84.67,2.15,,60,32,150,0.0001,96.857
R_405_extract_8 6 10 37.jpg,R,R,0.03,99.45,0.52,,60,32,150,0.0001,96.857
R_405_extract_8 6 9 26.jpg,R,R,7.04,91.32,1.63,,60,32,150,0.0001,96.857
R_406_extract_8 6 10 37.jpg,R,R,0.25,96.93,2.82,,60,32,150,0.0001,96.857
R_406_extract_8 6 9 26.jpg,R,R,14.03,84.19,1.79,,60,32,150,0.0001,96.857
R_407_extract_8 6 10 37.jpg,R,R,0.04,93.97,5.99,,60,32,150,0.0001,96.857
R_407_extract_8 6 9 26.jpg,R,R,9.56,87.45,3.0,,60,32,150,0.0001,96.857
R_408_extract_8 6 10 37.jpg,R,R,0.1,95.26,4.64,,60,32,150,0.0001,96.857
R_408_extract_8 6 9 26.jpg,R,R,2.76,93.11,4.13,,60,32,150,0.0001,96.857
R_409_extract_8 6 10 37.jpg,R,R,0.1,64.31,35.6,,60,32,150,0.0001,96.857
